order_id,order_item_id,order_date,ship_date,order_status,customer_id,customer_name,gender,age,country,city,sales_channel,payment_method,product_id,product_name,category,unit_price,quantity,discount_pct,shipping_cost,revenue,profit
101286,1286,2023-01-25,2023-01-26,Completed,549,Alex Brown,Female,19,USA,Los Angeles,Online,Cash,6727,Sugar 1kg,Grocery,3.53,1,0.35,7.45,2.29,-7.87
101287,1287,2024-06-11,2024-06-18,Completed,42,Sam Miller,Female,25,India,Chennai,Online,Cash,8286,Football,Sports,25.55,2,0.227,5.45,39.5,-2.38
101288,1288,2024-12-14,2024-12-21,Completed,713,Riley Wilson,Female,68,India,Hyderabad,Online,Cash,6036,Blender,Home,51.75,6,0.116,6.38,274.58,51.33
101289,1289,2023-06-13,,Returned,565,Sam Moore,Female,45,Nigeria,Port Harcourt,Store,Card,7968,Dress,Fashion,62.17,6,0.087,0.0,340.49,121.78
101290,1290,2023-01-17,2023-01-22,Completed,49,Jordan Moore,Female,43,USA,Houston,Marketplace,Transfer,4198,Vacuum,Home,160.48,7,0.121,3.26,987.26,147.15
101291,1291,2024-03-12,2024-03-18,Completed,719,Riley Johnson,Male,51,Nigeria,Abuja,Marketplace,Card,1696,Smartphone,Electronics,480.8,1,0.054,3.47,455.07,96.17
101292,1292,2024-07-13,2024-07-15,Completed,732,Jamie Davis,Male,19,Nigeria,Abuja,Online,Card,4198,Vacuum,Home,166.31,1,0.065,1.7,155.48,50.67
101293,1293,2023-11-11,2023-11-14,Completed,540,Dana Moore,Female,43,Canada,Calgary,Online,Card,1696,Smartphone,Electronics,421.87,1,0.121,8.84,370.74,106.69
101294,1294,2023-07-27,2023-08-03,Completed,410,Riley Miller,Male,64,Canada,Vancouver,Online,Transfer,7013,Laptop,Electronics,794.37,1,0.115,6.92,702.86,204.82
101295,1295,2025-03-15,2025-03-19,Completed,658,Riley Brown,Female,33,Nigeria,Abuja,Marketplace,Wallet,9520,Sofa Cover,Home,28.77,1,0.113,5.32,25.52,-1.12
101296,1296,2023-09-04,2023-09-07,Completed,538,Taylor Brown,Female,64,UK,Manchester,Online,Card,7013,Laptop,Electronics,1075.06,1,0.148,4.59,916.38,235.58
101297,1297,2024-10-15,2024-10-17,Completed,699,Sam Miller,Male,39,Nigeria,Kano,Online,Card,329,Jacket,Fashion,92.09,1,0.283,6.65,66.02,8.6
101298,1298,2023-02-06,2023-02-07,Completed,250,Dana Davis,Female,18,Canada,Calgary,Marketplace,Card,4888,Coffee 500g,Grocery,9.48,3,0.184,1.77,23.21,3.52
101299,1299,2024-09-07,2024-09-11,Completed,15,Jordan Jones,Female,23,USA,Los Angeles,Online,Card,7013,Laptop,Electronics,786.89,2,0.328,7.66,1056.95,127.06
101300,1300,2024-10-11,2024-10-16,Completed,545,Jordan Miller,Female,33,Nigeria,Ibadan,Marketplace,Card,6727,Sugar 1kg,Grocery,3.61,1,0.092,3.21,3.28,-2.18
101301,1301,2023-11-15,2023-11-22,Completed,64,Dana Miller,Female,29,Nigeria,Kano,Online,Card,329,Jacket,Fashion,106.9,1,0.107,0.9,95.48,16.31
101302,1302,2023-10-29,,Cancelled,393,Alex Brown,Male,48,Canada,Vancouver,Store,Card,1696,Smartphone,Electronics,474.8,3,0.008,4.55,1412.34,422.37
101303,1303,2023-09-13,2023-09-14,Completed,345,Morgan Miller,Female,26,Canada,Calgary,Online,Wallet,8644,Lipstick,Beauty,11.74,1,0.088,9.91,10.7,-7.68
101304,1304,2024-05-30,2024-06-06,Completed,10,Jamie Taylor,Male,39,UK,Manchester,Online,Card,430,Lamp,Home,23.66,2,0.209,9.99,37.41,-3.61
101305,1305,2024-12-07,2024-12-13,Completed,158,Jordan Williams,Female,23,Canada,Ottawa,Marketplace,Transfer,430,Lamp,Home,22.24,1,0.35,4.6,14.46,-4.13
101306,1306,2024-01-16,2024-01-17,Completed,93,Casey Williams,Male,31,Nigeria,Abuja,Online,Card,430,Lamp,Home,28.88,2,0.117,0.0,50.99,17.85
101307,1307,2025-03-10,2025-03-15,Completed,287,Jordan Williams,Male,38,USA,Chicago,Online,Cash,8644,Lipstick,Beauty,12.77,2,0.039,9.29,24.54,-3.68
101308,1308,2024-07-30,2024-08-02,Completed,287,Jamie Smith,Female,51,USA,Chicago,Online,Wallet,9709,Running Shoes,Sports,101.21,3,0.337,8.25,201.39,-0.68
101309,1309,2025-01-04,2025-01-09,Completed,557,Jamie Jones,Female,66,Nigeria,Lagos,Online,Card,8644,Lipstick,Beauty,10.1,1,0.104,5.34,9.05,-2.3
101310,1310,2024-01-24,2024-01-25,Completed,62,Chris Smith,Female,28,USA,Houston,Online,Card,4573,Yoga Mat,Sports,22.08,1,0.165,5.73,18.44,-0.89
101311,1311,2023-04-05,2023-04-10,Completed,797,Alex Jones,Male,55,UK,Manchester,Store,Card,329,Jacket,Fashion,79.92,3,0.35,0.0,155.84,9.2
101312,1312,2025-08-09,,Returned,330,Taylor Jones,Male,32,India,Mumbai,Online,Cash,1176,Shampoo,Beauty,8.74,1,0.078,2.62,8.06,-0.44
101313,1313,2023-05-11,2023-05-14,Completed,589,Jordan Moore,Male,27,Canada,Ottawa,Online,Card,4573,Yoga Mat,Sports,23.0,1,0.181,8.64,18.84,-5.81
101314,1314,2023-11-02,2023-11-09,Completed,744,Taylor Williams,Female,64,Nigeria,Port Harcourt,Online,Transfer,2633,Tablet,Electronics,258.57,3,0.033,2.56,749.74,139.28
101315,1315,2023-05-17,,Cancelled,452,Alex Williams,Female,32,USA,Los Angeles,Online,Card,5865,Headphones,Electronics,91.77,1,0.039,0.0,88.21,36.42
101316,1316,2024-01-08,2024-01-09,Completed,673,Morgan Miller,Female,64,Canada,Vancouver,Online,Wallet,8344,Olive Oil 1L,Grocery,10.5,12,0.073,5.92,116.8,35.46
101317,1317,2023-07-03,2023-07-09,Completed,325,Morgan Brown,Female,44,USA,Los Angeles,Store,Card,4888,Coffee 500g,Grocery,9.31,1,0.35,0.0,6.05,0.43
101318,1318,2023-05-06,2023-05-12,Completed,235,Jamie Jones,Male,54,Canada,Calgary,Online,Cash,9600,Tennis Racket,Sports,108.48,1,0.35,2.49,70.51,7.96
101319,1319,2024-11-16,2024-11-21,Completed,159,Casey Williams,Female,33,USA,Houston,Marketplace,Wallet,2634,Microwave,Home,129.17,2,0.087,2.98,235.82,57.83
101320,1320,2024-10-06,2024-10-09,Completed,649,Casey Johnson,Female,47,India,Mumbai,Online,Card,4413,Face Cream,Beauty,15.23,1,0.256,1.93,11.33,-1.81
101321,1321,2025-02-28,2025-03-02,Completed,145,Sam Smith,Male,29,Nigeria,Port Harcourt,Marketplace,Cash,430,Lamp,Home,22.51,1,0.131,5.06,19.56,-1.1
101322,1322,2025-02-15,,Cancelled,383,Riley Wilson,Female,30,Canada,Vancouver,Online,Card,7013,Laptop,Electronics,865.05,1,0.171,3.42,717.21,166.62
101323,1323,2024-09-07,,Returned,456,Jordan Brown,Male,35,India,Bengaluru,Marketplace,Cash,8644,Lipstick,Beauty,11.01,3,0.109,1.99,29.42,5.32
101324,1324,2024-05-07,2024-05-13,Completed,173,Alex Williams,Female,52,UK,Manchester,Online,Cash,1696,Smartphone,Electronics,489.95,5,0.088,3.27,2233.79,501.42
101325,1325,2024-03-18,2024-03-21,Completed,182,Dana Jones,Female,51,Canada,Montreal,Online,Transfer,5961,Sneakers,Fashion,68.83,1,0.12,5.13,60.57,7.29
101326,1326,2023-07-04,2023-07-05,Completed,51,Morgan Taylor,Female,35,Nigeria,Port Harcourt,Online,Card,5865,Headphones,Electronics,76.74,1,0.145,4.26,65.61,0.71
101327,1327,2024-01-14,2024-01-15,Completed,327,Chris Smith,Male,20,UK,Manchester,Online,Card,3419,Basketball,Sports,32.02,1,0.062,4.31,30.03,1.72
101328,1328,2023-08-16,2023-08-22,Completed,412,Chris Wilson,Male,27,Nigeria,Abuja,Online,Card,1696,Smartphone,Electronics,478.82,2,0.028,9.3,930.62,364.53
101329,1329,2023-06-07,2023-06-14,Completed,747,Taylor Williams,Male,64,Canada,Ottawa,Online,Card,4974,Smartwatch,Electronics,233.27,1,0.253,5.86,174.24,4.91
101330,1330,2023-12-05,2023-12-11,Completed,452,Dana Williams,Male,49,USA,Chicago,Online,Cash,2634,Microwave,Home,118.89,4,0.073,0.88,440.99,59.68
101331,1331,2023-05-31,,Cancelled,206,Dana Johnson,Female,53,USA,New York,Online,Wallet,9709,Running Shoes,Sports,89.16,3,0.049,4.66,254.5,63.94
101332,1332,2024-08-30,2024-09-01,Completed,50,Alex Smith,Male,45,USA,New York,Marketplace,Card,5865,Headphones,Electronics,78.72,1,0.096,6.74,71.2,4.66
101333,1333,2023-06-01,,Cancelled,97,Dana Taylor,Male,34,UK,Glasgow,Online,Card,7968,Dress,Fashion,61.08,2,0.148,13.01,104.07,-3.49
101334,1334,2023-11-29,2023-12-01,Completed,452,Taylor Miller,Male,38,Nigeria,Kano,Marketplace,Card,329,Jacket,Fashion,91.63,1,0.279,5.63,66.05,6.83
101335,1335,2024-04-30,2024-05-02,Completed,133,Jordan Smith,Male,45,USA,New York,Online,Wallet,8344,Olive Oil 1L,Grocery,12.59,1,0.204,4.95,10.02,-4.22
101336,1336,2023-12-19,2023-12-20,Completed,374,Dana Smith,Male,59,USA,Houston,Online,Card,430,Lamp,Home,25.14,1,0.164,2.54,21.01,1.73
101337,1337,2024-08-09,2024-08-14,Completed,78,Riley Jones,Female,38,UK,Glasgow,Online,Card,9740,Conditioner,Beauty,8.31,1,0.059,2.2,7.82,-0.03
101338,1338,2023-09-11,2023-09-16,Completed,183,Jordan Moore,Female,44,India,Bengaluru,Online,Cash,6440,T-Shirt,Fashion,21.87,1,0.337,6.66,14.5,-5.59
101339,1339,2023-07-08,2023-07-10,Completed,17,Taylor Miller,Male,50,USA,Houston,Online,Cash,9600,Tennis Racket,Sports,116.3,1,0.171,0.0,96.43,19.38
101340,1340,2025-03-13,2025-03-18,Completed,269,Alex Davis,Female,37,UK,Manchester,Store,Card,4573,Yoga Mat,Sports,20.42,8,0.073,0.0,151.49,48.66
101341,1341,2023-02-12,2023-02-19,Completed,448,Riley Williams,Male,24,India,Hyderabad,Online,Card,2633,Tablet,Electronics,307.87,2,0.129,8.5,536.57,172.97
101342,1342,2023-05-20,2023-05-25,Completed,541,Dana Miller,Female,70,Canada,Toronto,Online,Wallet,7013,Laptop,Electronics,951.8,1,0.287,0.46,678.45,-30.29
101343,1343,2023-02-01,2023-02-04,Completed,639,Morgan Taylor,Female,43,Nigeria,Abuja,Online,Wallet,6339,Rice 5kg,Grocery,8.64,1,0.212,5.63,6.81,-4.18
101344,1344,2023-04-07,2023-04-14,Completed,465,Casey Miller,Male,36,Nigeria,Abuja,Marketplace,Card,4198,Vacuum,Home,160.06,3,0.159,0.0,403.72,129.52
101345,1345,2023-06-18,2023-06-24,Completed,638,Dana Miller,Female,18,UK,Birmingham,Online,Transfer,5961,Sneakers,Fashion,71.41,2,0.224,6.89,110.88,14.46
101346,1346,2025-06-01,2025-06-07,Completed,702,Sam Smith,Female,27,Canada,Calgary,Online,Wallet,7968,Dress,Fashion,55.18,2,0.315,5.82,75.55,4.92
101347,1347,2024-01-13,,Returned,761,Jordan Miller,Female,29,UK,Manchester,Marketplace,Transfer,3419,Basketball,Sports,33.93,3,0.237,4.25,77.65,16.91
101348,1348,2024-09-12,2024-09-19,Completed,340,Sam Davis,Female,38,Nigeria,Abuja,Online,Transfer,4573,Yoga Mat,Sports,19.47,1,0.064,4.58,18.23,-0.81
101349,1349,2023-12-06,2023-12-08,Completed,485,Dana Jones,Male,32,UK,Manchester,Online,Card,8165,Tea 100 bags,Grocery,5.82,3,0.162,7.02,14.63,-2.21
101350,1350,2024-08-02,2024-08-08,Completed,349,Jordan Brown,Male,38,Nigeria,Ibadan,Store,Card,4198,Vacuum,Home,157.94,3,0.141,4.98,407.06,45.74
101351,1351,2025-03-23,2025-03-27,Completed,355,Jamie Moore,Male,60,USA,Houston,Marketplace,Transfer,4573,Yoga Mat,Sports,19.89,1,0.085,3.31,18.21,-0.87
101352,1352,2024-07-01,2024-07-03,Completed,375,Taylor Davis,Male,62,USA,Phoenix,Marketplace,Card,8644,Lipstick,Beauty,11.86,1,0.027,3.84,11.54,0.39
101353,1353,2024-09-22,2024-09-27,Completed,489,Riley Davis,Female,60,UK,Glasgow,Marketplace,Transfer,9709,Running Shoes,Sports,70.39,1,0.049,9.94,66.93,11.26
101354,1354,2024-07-15,,Cancelled,325,Riley Taylor,Male,46,India,Delhi,Online,Card,9740,Conditioner,Beauty,7.08,2,0.159,4.14,11.91,-1.8
101355,1355,2023-12-21,2023-12-22,Completed,550,Jamie Wilson,Female,38,Canada,Ottawa,Online,Card,1696,Smartphone,Electronics,518.44,2,0.056,8.7,978.56,392.87
101356,1356,2023-04-23,2023-04-26,Completed,199,Chris Davis,Male,61,USA,Chicago,Online,Transfer,8165,Tea 100 bags,Grocery,6.32,2,0.068,7.51,11.78,-3.48
101357,1357,2023-04-06,2023-04-07,Completed,713,Sam Davis,Male,56,USA,Phoenix,Online,Card,6339,Rice 5kg,Grocery,10.19,1,0.173,6.71,8.43,-5.6
101358,1358,2024-01-12,2024-01-15,Completed,652,Morgan Davis,Female,35,UK,Glasgow,Online,Transfer,9709,Running Shoes,Sports,77.49,2,0.113,3.29,137.39,41.29
101359,1359,2023-11-28,2023-11-30,Completed,659,Dana Jones,Male,29,USA,Los Angeles,Marketplace,Card,2389,Jeans,Fashion,44.33,1,0.008,8.03,43.97,4.22
101360,1360,2023-05-18,2023-05-25,Completed,179,Jamie Moore,Female,49,USA,Houston,Online,Transfer,8644,Lipstick,Beauty,13.05,1,0.123,2.52,11.44,-1.47
101361,1361,2024-01-27,2024-01-30,Completed,279,Sam Wilson,Male,36,USA,Houston,Online,Transfer,4974,Smartwatch,Electronics,174.33,1,0.118,7.28,153.73,17.45
101362,1362,2025-08-08,2025-08-12,Completed,500,Chris Jones,Male,34,Canada,Vancouver,Online,Transfer,2389,Jeans,Fashion,35.57,2,0.186,10.13,57.94,-4.75
101363,1363,2025-04-14,2025-04-17,Completed,190,Casey Jones,Male,36,Nigeria,Port Harcourt,Online,Transfer,8165,Tea 100 bags,Grocery,6.48,2,0.047,8.16,12.35,-5.18
101364,1364,2024-02-29,2024-03-07,Completed,719,Chris Miller,Male,57,UK,Leeds,Online,Card,9709,Running Shoes,Sports,82.62,1,0.034,6.65,79.78,13.99
101365,1365,2023-11-27,2023-12-03,Completed,552,Jordan Johnson,Male,21,Canada,Ottawa,Marketplace,Card,6339,Rice 5kg,Grocery,9.32,1,0.172,5.99,7.71,-3.45
101366,1366,2023-09-13,,Cancelled,427,Dana Williams,Male,34,UK,Leeds,Online,Card,7968,Dress,Fashion,58.0,2,0.018,8.98,113.96,29.49
101367,1367,2023-06-06,2023-06-10,Completed,494,Chris Williams,Female,44,Canada,Montreal,Online,Card,8644,Lipstick,Beauty,13.21,1,0.062,7.43,12.4,-3.59
101368,1368,2025-05-23,2025-05-29,Completed,1,Chris Jones,Male,23,Canada,Calgary,Store,Cash,4413,Face Cream,Beauty,13.82,1,0.121,0.0,12.14,4.31
101369,1369,2023-12-12,2023-12-14,Completed,739,Alex Smith,Male,66,Canada,Ottawa,Online,Card,5865,Headphones,Electronics,74.15,1,0.167,8.24,61.78,2.8
101370,1370,2023-03-05,2023-03-10,Completed,784,Jamie Smith,Male,69,UK,Birmingham,Marketplace,Card,4888,Coffee 500g,Grocery,8.98,1,0.132,8.72,7.79,-7.96
101371,1371,2023-01-16,2023-01-21,Completed,640,Jordan Wilson,Female,23,Nigeria,Ibadan,Online,Cash,7013,Laptop,Electronics,940.5,1,0.223,6.71,730.82,191.48
101372,1372,2024-07-18,2024-07-24,Completed,427,Riley Smith,Male,52,USA,New York,Marketplace,Card,6658,Perfume,Beauty,39.7,1,0.119,7.39,34.96,2.7
101373,1373,2023-02-27,2023-02-28,Completed,303,Alex Wilson,Male,35,UK,Manchester,Marketplace,Cash,5961,Sneakers,Fashion,86.08,3,0.179,1.87,212.05,28.35
101374,1374,2024-06-26,2024-07-02,Completed,559,Morgan Brown,Female,59,India,Mumbai,Online,Card,9709,Running Shoes,Sports,86.94,1,0.321,7.66,59.07,-11.65
101375,1375,2024-10-02,2024-10-05,Completed,208,Taylor Miller,Male,39,Canada,Ottawa,Store,Transfer,430,Lamp,Home,21.79,5,0.154,3.66,92.18,11.05
101376,1376,2024-12-28,2024-12-30,Completed,517,Chris Miller,Male,29,USA,Phoenix,Marketplace,Wallet,9709,Running Shoes,Sports,70.36,1,0.104,6.22,63.03,2.23
101377,1377,2023-01-08,2023-01-14,Completed,243,Dana Wilson,Female,33,Canada,Ottawa,Online,Card,4888,Coffee 500g,Grocery,9.28,3,0.118,2.38,24.54,-0.07
101378,1378,2024-03-26,2024-04-01,Completed,460,Taylor Taylor,Female,59,USA,Los Angeles,Online,Card,4198,Vacuum,Home,162.26,1,0.203,0.0,129.28,22.66
101379,1379,2023-07-05,2023-07-12,Completed,467,Chris Moore,Male,53,USA,New York,Marketplace,Card,7968,Dress,Fashion,54.35,1,0.086,0.0,49.68,15.38
101380,1380,2023-07-21,2023-07-26,Completed,399,Alex Brown,Female,46,Canada,Montreal,Online,Card,5961,Sneakers,Fashion,69.97,1,0.204,6.04,55.67,-2.8
101381,1381,2025-07-24,2025-07-30,Completed,511,Casey Miller,Female,65,Nigeria,Port Harcourt,Marketplace,Cash,1696,Smartphone,Electronics,535.4,1,0.088,3.6,488.14,73.91
101382,1382,2023-03-27,2023-03-28,Completed,701,Jordan Davis,Male,38,India,Delhi,Marketplace,Cash,9740,Conditioner,Beauty,6.49,2,0.142,6.32,11.14,-2.45
101383,1383,2024-01-25,2024-01-28,Completed,482,Sam Moore,Male,53,UK,London,Marketplace,Card,2634,Microwave,Home,113.4,1,0.072,1.41,105.25,21.98
101384,1384,2025-04-24,2025-04-26,Completed,793,Jamie Moore,Male,30,USA,Phoenix,Store,Card,8286,Football,Sports,25.78,3,0.101,2.54,69.52,11.31
101385,1385,2025-07-28,2025-08-03,Completed,731,Chris Brown,Female,37,Canada,Ottawa,Marketplace,Card,6036,Blender,Home,49.77,1,0.35,0.0,32.35,2.89
101386,1386,2023-10-22,2023-10-26,Completed,34,Morgan Williams,Female,50,Canada,Ottawa,Online,Card,9709,Running Shoes,Sports,77.43,4,0.205,1.53,246.2,54.75
101387,1387,2024-12-03,2024-12-06,Completed,416,Jordan Moore,Male,57,Canada,Calgary,Online,Card,2633,Tablet,Electronics,344.74,2,0.089,4.76,627.89,189.08
101388,1388,2023-02-07,2023-02-09,Completed,289,Alex Moore,Male,30,India,Chennai,Online,Cash,6727,Sugar 1kg,Grocery,4.52,1,0.07,7.29,4.21,-6.08
101389,1389,2024-10-17,2024-10-24,Completed,344,Alex Miller,Female,20,USA,Chicago,Online,Wallet,6036,Blender,Home,43.4,1,0.078,6.98,40.03,5.39
101390,1390,2024-11-14,2024-11-15,Completed,574,Sam Williams,Female,43,India,Bengaluru,Marketplace,Card,9740,Conditioner,Beauty,7.66,3,0.184,4.09,18.75,1.28
101391,1391,2024-06-12,2024-06-18,Completed,550,Jordan Moore,Male,51,UK,Leeds,Marketplace,Transfer,8165,Tea 100 bags,Grocery,5.85,1,0.12,2.03,5.15,-1.33
101392,1392,2024-06-15,2024-06-22,Completed,13,Jordan Miller,Male,68,Nigeria,Port Harcourt,Online,Card,8344,Olive Oil 1L,Grocery,10.14,2,0.071,3.22,18.85,0.09
101393,1393,2024-04-19,2024-04-23,Completed,150,Casey Williams,Male,28,Canada,Toronto,Online,Card,430,Lamp,Home,20.1,1,0.151,7.07,17.06,-2.67
101394,1394,2025-04-20,2025-04-24,Completed,19,Alex Johnson,Male,18,Canada,Calgary,Marketplace,Cash,8344,Olive Oil 1L,Grocery,12.07,1,0.067,8.42,11.27,-6.47
101395,1395,2024-10-04,,Cancelled,444,Sam Jones,Male,45,India,Mumbai,Store,Cash,329,Jacket,Fashion,89.25,2,0.209,0.0,141.16,37.57
101396,1396,2024-04-15,2024-04-21,Completed,218,Dana Smith,Female,49,Canada,Ottawa,Online,Transfer,9740,Conditioner,Beauty,7.67,3,0.158,7.08,19.36,-1.65
101397,1397,2024-05-24,2024-05-30,Completed,195,Riley Taylor,Female,66,USA,Chicago,Marketplace,Card,7968,Dress,Fashion,60.36,1,0.35,5.31,39.23,-6.57
101398,1398,2025-02-22,,Returned,619,Casey Williams,Male,63,Nigeria,Kano,Marketplace,Card,2633,Tablet,Electronics,359.41,1,0.35,9.09,233.62,17.06
101399,1399,2025-03-13,2025-03-15,Completed,638,Jordan Moore,Female,44,Canada,Toronto,Marketplace,Card,2634,Microwave,Home,97.41,1,0.246,6.11,73.48,11.16
101400,1400,2025-03-01,2025-03-08,Completed,487,Alex Miller,Male,25,India,Chennai,Marketplace,Cash,7013,Laptop,Electronics,743.79,1,0.35,6.07,483.46,33.17
101401,1401,2023-01-27,2023-01-30,Completed,54,Riley Davis,Male,21,Nigeria,Ibadan,Store,Wallet,7013,Laptop,Electronics,900.76,1,0.322,0.0,610.91,54.65
101402,1402,2023-03-25,2023-03-31,Completed,515,Casey Smith,Male,33,USA,Houston,Store,Transfer,7013,Laptop,Electronics,735.59,4,0.299,0.0,2061.97,-106.44
101403,1403,2025-06-22,2025-06-29,Completed,322,Riley Moore,Male,53,UK,Leeds,Online,Card,6440,T-Shirt,Fashion,22.43,1,0.266,9.7,16.46,-9.1
101404,1404,2023-11-05,2023-11-10,Completed,397,Chris Johnson,Female,26,India,Bengaluru,Online,Wallet,4888,Coffee 500g,Grocery,9.59,1,0.229,8.3,7.4,-6.89
101405,1405,2025-05-01,2025-05-06,Completed,186,Jordan Williams,Female,66,India,Bengaluru,Online,Card,2389,Jeans,Fashion,44.51,2,0.045,3.34,85.05,26.61
101406,1406,2023-12-06,2023-12-11,Completed,716,Dana Taylor,Male,38,India,Chennai,Online,Transfer,6036,Blender,Home,54.72,1,0.24,6.89,41.58,-7.99
101407,1407,2025-03-30,,Returned,8,Sam Wilson,Female,23,Nigeria,Abuja,Marketplace,Wallet,7013,Laptop,Electronics,890.03,1,0.113,5.35,789.64,288.87
101408,1408,2023-08-24,,Returned,557,Dana Moore,Male,41,Canada,Calgary,Online,Card,4974,Smartwatch,Electronics,211.53,2,0.055,8.35,399.81,87.86
101409,1409,2023-03-02,2023-03-03,Completed,408,Jamie Johnson,Female,53,India,Chennai,Online,Card,9520,Sofa Cover,Home,32.17,3,0.234,6.03,73.9,1.15
101410,1410,2024-02-26,2024-02-28,Completed,139,Sam Davis,Female,34,UK,Birmingham,Online,Card,8644,Lipstick,Beauty,14.06,7,0.023,6.52,96.2,11.85
101411,1411,2023-05-24,2023-05-26,Completed,168,Jamie Williams,Male,57,UK,Birmingham,Online,Card,6727,Sugar 1kg,Grocery,4.06,3,0.132,7.92,10.58,-6.07
101412,1412,2024-10-11,,Cancelled,315,Riley Johnson,Female,70,India,Mumbai,Marketplace,Transfer,8644,Lipstick,Beauty,11.74,4,0.024,2.05,45.85,13.82
101413,1413,2025-05-03,2025-05-07,Completed,440,Casey Miller,Female,39,Canada,Toronto,Online,Card,8344,Olive Oil 1L,Grocery,11.75,2,0.169,7.41,19.52,-3.39
101414,1414,2023-01-07,2023-01-12,Completed,51,Jordan Taylor,Female,61,UK,Glasgow,Online,Wallet,6727,Sugar 1kg,Grocery,3.84,1,0.11,3.57,3.42,-3.04
101415,1415,2024-01-05,2024-01-08,Completed,251,Chris Miller,Male,31,Canada,Montreal,Marketplace,Card,7968,Dress,Fashion,61.59,2,0.105,2.58,110.29,31.69
101416,1416,2024-07-19,2024-07-24,Completed,371,Chris Miller,Female,65,UK,Glasgow,Online,Card,9600,Tennis Racket,Sports,103.17,1,0.257,6.11,76.67,4.75
101417,1417,2025-02-19,2025-02-20,Completed,258,Casey Smith,Female,44,USA,Houston,Online,Transfer,4888,Coffee 500g,Grocery,9.3,4,0.111,1.32,33.07,3.74
101418,1418,2024-07-12,2024-07-16,Completed,541,Morgan Johnson,Female,68,Nigeria,Kano,Marketplace,Card,9520,Sofa Cover,Home,34.14,1,0.107,4.29,30.48,4.33
101419,1419,2025-02-17,2025-02-18,Completed,606,Jordan Taylor,Male,68,UK,Birmingham,Online,Wallet,9709,Running Shoes,Sports,87.12,1,0.013,6.97,85.97,27.05
101420,1420,2023-05-08,2023-05-11,Completed,238,Morgan Smith,Male,64,Canada,Vancouver,Marketplace,Card,6658,Perfume,Beauty,43.87,5,0.091,0.0,199.5,34.94
101421,1421,2025-02-21,2025-02-26,Completed,559,Casey Miller,Female,62,USA,Los Angeles,Online,Transfer,4413,Face Cream,Beauty,15.35,6,0.151,5.91,78.2,19.36
101422,1422,2023-04-16,,Cancelled,578,Casey Wilson,Female,19,USA,Chicago,Online,Card,7968,Dress,Fashion,59.64,1,0.251,2.58,44.69,8.4
101423,1423,2024-09-17,2024-09-21,Completed,793,Riley Taylor,Male,54,UK,Manchester,Online,Card,9740,Conditioner,Beauty,7.75,1,0.192,9.11,6.27,-8.2
101424,1424,2024-01-02,,Returned,300,Casey Taylor,Male,55,Canada,Calgary,Online,Transfer,5961,Sneakers,Fashion,80.63,2,0.066,3.71,150.61,20.16
101425,1425,2025-04-13,2025-04-20,Completed,169,Casey Moore,Male,32,UK,Birmingham,Marketplace,Transfer,9740,Conditioner,Beauty,8.27,1,0.054,5.86,7.82,-3.24
101426,1426,2023-08-25,2023-09-01,Completed,258,Alex Smith,Female,48,UK,London,Online,Transfer,8286,Football,Sports,25.32,1,0.207,5.88,20.07,-3.67
101427,1427,2024-02-09,2024-02-12,Completed,91,Dana Jones,Female,30,USA,Los Angeles,Online,Card,6440,T-Shirt,Fashion,22.7,1,0.104,10.29,20.33,-3.58
101428,1428,2025-02-15,2025-02-16,Completed,772,Chris Williams,Male,58,UK,Birmingham,Online,Card,8165,Tea 100 bags,Grocery,5.98,4,0.204,6.5,19.03,-6.1
101429,1429,2023-05-17,2023-05-23,Completed,787,Alex Williams,Male,55,Canada,Montreal,Online,Transfer,8644,Lipstick,Beauty,12.63,1,0.35,2.54,8.21,-2.98
101430,1430,2025-01-15,2025-01-17,Completed,750,Chris Wilson,Male,45,Nigeria,Ibadan,Marketplace,Cash,6658,Perfume,Beauty,49.19,1,0.35,7.77,31.97,-7.07
101431,1431,2025-08-08,2025-08-09,Completed,525,Alex Davis,Female,37,India,Hyderabad,Online,Cash,6036,Blender,Home,51.07,1,0.13,0.5,44.45,4.26
101432,1432,2023-06-09,2023-06-16,Completed,530,Jamie Smith,Male,44,USA,Chicago,Online,Card,8165,Tea 100 bags,Grocery,5.88,1,0.238,5.76,4.48,-4.52
101433,1433,2023-11-26,,Returned,647,Jordan Smith,Male,19,India,Bengaluru,Online,Card,4413,Face Cream,Beauty,14.52,1,0.052,1.45,13.77,4.25
101434,1434,2024-02-24,2024-02-28,Completed,405,Morgan Moore,Female,51,USA,Houston,Online,Cash,6036,Blender,Home,55.77,2,0.071,4.52,103.62,15.69
101435,1435,2025-06-12,2025-06-16,Completed,729,Dana Williams,Female,50,Canada,Toronto,Marketplace,Card,4198,Vacuum,Home,142.66,3,0.35,5.02,278.19,33.08
101436,1436,2023-08-30,2023-09-06,Completed,96,Riley Miller,Female,59,USA,Los Angeles,Online,Card,1176,Shampoo,Beauty,8.19,1,0.132,0.0,7.11,2.5
101437,1437,2025-05-01,2025-05-02,Completed,752,Jamie Taylor,Female,70,Canada,Ottawa,Online,Wallet,8344,Olive Oil 1L,Grocery,12.34,10,0.064,6.42,115.54,38.81
101438,1438,2023-04-19,2023-04-21,Completed,306,Taylor Davis,Male,54,USA,New York,Online,Transfer,1176,Shampoo,Beauty,7.81,1,0.079,9.1,7.19,-8.06
